range,20,240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
row,20,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,120,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235,240
row,22.5,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.5,117.5,120,122.5,127.5,132.5,137.5,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5,217.5,222.5,227.5,232.5,237.5
row,25,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,115,118.75,120,121.25,125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230,235
row,27.5,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.5,116.875,119.375,120,120.625,123.125,127.5,132.5,137.5,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5,217.5,222.5,227.5,232.5
row,30,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,110,114.6875,118.125,119.6875,120,120.3125,121.875,125.3125,130,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225,230
row,32.5,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.5,112.34375,116.40625,118.90625,119.84375,120,120.15625,121.09375,123.59375,127.65625,132.5,137.5,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5,217.5,222.5,227.5
row,35,40,45,50,55,60,65,70,75,80,85,90,95,100,105,109.921875,114.375,117.65625,119.375,119.921875,120,120.078125,120.625,122.34375,125.625,130.078125,135,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220,225
row,37.5,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.5,107.4609375,112.1484375,116.015625,118.515625,119.6484375,119.9609375,120,120.0390625,120.3515625,121.484375,123.984375,127.8515625,132.5390625,137.5,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5,217.5,222.5
row,40,45,50,55,60,65,70,75,80,85,90,95,100,104.9804688,109.8046875,114.0820313,117.265625,119.0820313,119.8046875,119.9804688,120,120.0195313,120.1953125,120.9179688,122.734375,125.9179688,130.1953125,135.0195313,140,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215,220
row,42.5,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.5,102.4902344,107.3925781,111.9433594,115.6738281,118.1738281,119.4433594,119.8925781,119.9902344,120,120.0097656,120.1074219,120.5566406,121.8261719,124.3261719,128.0566406,132.6074219,137.5097656,142.5,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5,217.5
row,45,50,55,60,65,70,75,80,85,90,95,99.99511719,104.9414063,109.6679688,113.8085938,116.9238281,118.8085938,119.6679688,119.9414063,119.9951172,120,120.0048828,120.0585938,120.3320313,121.1914063,123.0761719,126.1914063,130.3320313,135.0585938,140.0048828,145,150,155,160,165,170,175,180,185,190,195,200,205,210,215
row,47.5,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.5,97.49755859,102.4682617,107.3046875,111.7382813,115.3662109,117.8662109,119.2382813,119.8046875,119.9682617,119.9975586,120,120.0024414,120.0317383,120.1953125,120.7617188,122.1337891,124.6337891,128.2617188,132.6953125,137.5317383,142.5024414,147.5,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5,212.5
row,50,55,60,65,70,75,80,85,90,94.9987793,99.98291016,104.8864746,109.5214844,113.5522461,116.6162109,118.5522461,119.5214844,119.8864746,119.9829102,119.9987793,120,120.0012207,120.0170898,120.1135254,120.4785156,121.4477539,123.3837891,126.4477539,130.4785156,135.1135254,140.0170898,145.0012207,150,155,160,165,170,175,180,185,190,195,200,205,210
row,52.5,57.5,62.5,67.5,72.5,77.5,82.5,87.5,92.49938965,97.49084473,102.4346924,107.2039795,111.5368652,115.0842285,117.5842285,119.0368652,119.7039795,119.9346924,119.9908447,119.9993896,120,120.0006104,120.0091553,120.0653076,120.2960205,120.9631348,122.4157715,124.9157715,128.4631348,132.7960205,137.5653076,142.5091553,147.5006104,152.5,157.5,162.5,167.5,172.5,177.5,182.5,187.5,192.5,197.5,202.5,207.5
